id,guid,name,katWasSum,latitude,longitude,einsAktiv,einsDeutschlandweit,ort,autoLfNr,refLfNrTraeger,validierung,einsKeineNeuenKlienten,einsGeoeffnetDurchgehend,einsGeoeffnetNachVereinbarung,neueKlientenApi,art,typ,strasse,hausnummer,zusatz,plz,fax,telefon,email,homePage,beschreibung,zielgruppen,oeffnungszeiten,arbeitszeiten,landkreis,kat_Verfuegbarkeit,quelle,modifiedBy,createdBy,Kat_Diagnosen,Kat_Konstellation,Kat_Kosten,Kat_PersonRolle,Kat_Sprache,Kat_Themen,Kat_Was,Kat_WasDetail,Kat_Zielgruppe,Kat_Ort,Öffnungszeiten_Montag,Öffnungszeiten_Dienstag,Öffnungszeiten_Mittwoch,Öffnungszeiten_Donnerstag,Öffnungszeiten_Freitag,Öffnungszeiten_Samstag,Öffnungszeiten_Sonntag,Themen,Kat_Haeufigkeit,Kat_Barriere,Kat_PersonAlter
6528,f3436d39-5236-4a47-bab5-1fd8697715e4,ADHS-Marburg,unknown,50.82235985,8.77211565,True,False,Marburg,Angeb8863,Absg_01,updated Kleinigkeiten,False,False,False,ja,,,Neue Kasseler Straße,14,,35037,,017647592669,rg.marburg@adhs-deutschland.de,https://adhs-deutschland.de/adhs-marburg,"Herzlich Willkommen bei der ADHS-Selbsthilfegruppe Marburg für und von Erwachsenen!  Wir sind eine bunte Truppe von Erwachsenen, die von ADHS betroffen sind und sich darüber austauschen möchten. Bei uns wirst du auf viele Menschen treffen, die alle ähnliche Erfahrungen mitbringen aber doch irgendwie alle ganz anders sind. Daher wirst du in unserer Gruppe neben Tipps und Unterstützung, vor allem Verständnis und Akzeptanz finden.  Du suchst Rat, Austausch oder einfach ein offenes Ohr? Dann bist du bei uns genau richtig! WICHTIG: für neue Teilnehmer besteht immer am ersten Freitag im Monat die Möglichkeit an den Treffen teilzunehmen. Eine vorherige Kontaktaufnahme per Mail oder Telefon ist Voraussetzung.",,,,,,,,cadvan,,In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,,Selbsthilfe,Selbsthilfegruppen und -projekte,Betroffene; Angehörige; Erwachsene; junge Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,18:00:00-20:00:00,Geschlossen,Geschlossen,,,,
6524,d1124767-c81b-4dcc-b7bf-5296bad32a5c,Ökumenische Fachambulanz Sucht im Landkreis Grafschaft Bentheim Nordhorn,Beratung,52.42578743446944,7.070604608048031,True,False,Nordhorn,Angeb8859,F51295,updated mehr,False,False,True,ja,,,NINO-Allee,4,,48529,,059218111160,s.mennemann@grafschaft-diakonie.de,https://www.compass-grafschaft.de/oefas,Suchtberatung und ambulante Rehabilitation bei Abhängigkeitserkrankungen,,,,,,,,same,,Nur Du,,,,Sucht; Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,09:00:00-12:00:00,09:15:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,,,,
6529,9774f23f-353e-4454-a7d7-2a78fc66a9c4,Beratung und Psychosoziale Prozessbegleitung für Frauen nach sexualisierter Gewalt in Bielefeld,Beratung,52.01592815,8.536476530530278,True,False,Bielefeld,Angeb8864,F51312,updated Kleinigkeiten,False,False,True,ja,,,Rohrteichstraße,28,,33602,,0521-124248,kontakt@frauennotruf-bielefeld.de,https://www.frauennotruf-bielefeld.de/de/wir-bieten-an/psychosoziale-prozessbegleitung/,Fachberatungsstelle für Frauen nach sexualisierter Gewalt,,,,,,,,frauennotruf_bielefeld_e.v.,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch; Englisch; Türkisch; Russisch,Sexuelle Gewalt; Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Erwachsene; Frauen,Online / Digital / Telefonisch; Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,Einfache Sprache; Rollstuhlgerecht; Übersetzung möglich; Angebote für sehgeschädigte Menschen,
6531,42a6495f-f522-41c5-b7cf-72b35c2c1e4d,Ambulante Eingliederungshilfe - Hilfen zum selbstbestimmten Leben und Wohnen Saarlouis,Wohnen,49.3113739,6.7505992,True,False,Saarlouis,Angeb8876,3184590119,updated mehr,False,False,False,,,,Am Kleinbahnhof ,7a,,66740,,06831 - 43416,christian.franke@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10056&parent_id=10048,,,,,,,,,vfs,,Nur Du,,,Deutsch,Psychische Probleme,Wohnen,Ambulant betreutes Wohnen,Betroffene; Erwachsene,"Bei Dir (""aufsuchend""); Vor Ort",Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6533,11f153ba-0839-4f4e-af9b-fea847e51bc8,Holzwerkstatt & Kulturwerkstatt Saarlouis,Freizeit- und Arbeitsangebote,49.29971360612049,6.761927755106413,True,False,Saarlouis,Angeb8878,3184590119,updated mehr,False,False,False,,,,Großstraße ,67 - 69,,66740,,06831 - 48382,holzwerkstatt@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10060&parent_id=10050,,,,,,,,,vfs,,In einer Gruppe,,,Deutsch,Arbeit; Psychische Probleme,Freizeit- und Arbeitsangebote,(Beschäftigungs-)Tagesstätten; Arbeit und Ausbildung,Betroffene; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6535,c86ebf51-37a1-41d2-9463-86c75212efc0,Kreativwerkstatt Saarlouis,Freizeit- und Arbeitsangebote,49.31005165,6.747184687429133,True,False,Saarlouis,Angeb8880,3184590119,updated mehr,False,False,False,,,,Metzer Straße ,2,,66740,,06831 - 120400,kreativwerkstatt@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10061&parent_id=10050,,,,,,,,,vfs,,In einer Gruppe,,,Deutsch,Psychische Probleme; Arbeit,Freizeit- und Arbeitsangebote,(Beschäftigungs-)Tagesstätten; Arbeit und Ausbildung,Betroffene; Erwachsene,Vor Ort,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,,,,
6534,4cbc5c6d-19ce-448f-a127-0ca48a2254e1,Gärtnerei & Demeter Hofladen Wallerfangen,Freizeit- und Arbeitsangebote,49.32972949837862,6.7182753126065515,True,False,Wallerfangen,Angeb8879,3184590119,updated mehr,False,False,False,,,,Schlachthausweg ,10 a,,66798,,06831 - 69488,demeter-gaertnerei@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10059&parent_id=10050,,,,,,,,,vfs,,In einer Gruppe,,,Deutsch,Psychische Probleme; Arbeit,Freizeit- und Arbeitsangebote,(Beschäftigungs-)Tagesstätten; Arbeit und Ausbildung,Betroffene; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6536,f426412a-4700-4bc8-a873-32898bb0f4ff,Tageszentrum Saarlouis,Freizeit- und Arbeitsangebote,49.310987850000004,6.747758136899015,True,False,Saarlouis,Angeb8881,3184590119,updated mehr,False,False,False,,,,Kaiser-Wilhelm-Straße ,14,,66740,,06831 - 88808,seda.altinbas@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10058,,,,,,,,,vfs,,In einer Gruppe; Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Freizeit- und Arbeitsangebote,(Beschäftigungs-)Tagesstätten,Betroffene; Angehörige; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6538,51144f58-1b79-4f3c-a5bd-cd2464515298,Qualifizierte Assistenz Kiel,"Beratung,Wohnen",54.309955599999995,10.126176637664393,True,False,Kiel,Angeb8883,F11645,updated mehr,False,False,False,ja,,,Sophienblatt,92-94,,24114,,0431-80655978,eingliederungshilfe-kiel@ib.de,https://www.internationaler-bund.de/standort/211942?tx_ibcontent%5bpreview%5d=true,"Selbstverständlich mittendrin - Assistenz in deinem Alltag begleitet und assistiert erwachsenen Menschen mit seelischen Beeinträchtigungen in unterschiedlichen Lebensbereichen des Alltags (z.B. im Umgang mit Ämtern und Behörden, bei der Freizeitgestaltung, bei der Gesundheitssorge etc.).",,,,,,,,aida24,,Nur Du,,,Deutsch; Englisch,Psychische Probleme; Depression; Sucht,Beratung; Wohnen,Allgemeine Beratung; Ambulant betreutes Wohnen,Betroffene; Erwachsene; Senior*innen; junge Erwachsene,"Vor Ort; Bei Dir (""aufsuchend"")",Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6537,a1baa9c1-10fc-4d5c-8964-d25020eb65ba,Soziotherapie Saarlouis,Weitere Behandlungsverfahren,49.310987850000004,6.747758136899015,True,False,Saarlouis,Angeb8882,3184590119,updated mehr,False,False,False,,,,Kaiser-Wilhelm-Straße ,14,,66740,,06831 121940,stefan.merches@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10057&parent_id=10048,,,,,,,,,vfs,,Nur Du,Durch Krankenkasse (anteilig) möglich,,Deutsch,Psychische Probleme,Weitere Behandlungsverfahren,Soziotherapie,Betroffene; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6530,fdefafed-8684-45d2-ac6c-73e2dbe42377,Tagesstätte im Quartier Nordhorn,Freizeit- und Arbeitsangebote,52.41846074928493,7.0512635953078595,True,False,Nordhorn,Angeb8865,F51314,updated Kleinigkeiten,False,False,False,,,,Denekamper Str.,43-47,,48529,,05921896231,taste@diakonie-grafschaft.de,https://www.diakonie-grafschaft.de/arbeitsbereiche/tagesstaette-taste,"Wir unterstützen psychisch kranke Menschen bei der Krankheitsbewältigung, indem wir ihnen eine geregelte Tagesstruktur bieten.",,,,,,,,mbeckhuis,,In einer Gruppe,,,Deutsch,Bewegung und Sport; Achtsamkeit und Entspannung; Arbeit; Psychische Probleme,Freizeit- und Arbeitsangebote,(Beschäftigungs-)Tagesstätten,Betroffene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6532,f84f9c94-8eb1-4c2a-a7a7-7e7df47aff8a,"Wohnbereich, Besondere Wohnform Saarlouis",Wohnen,49.309218400000006,6.745784103599066,True,False,Saarlouis,Angeb8877,3184590119,updated mehr,False,False,False,,,,Metzer Straße ,26,,66740,,06831 - 48430,salome.zimmermann@vfs-saarlouis.de,https://www.vfs-saarlouis.de/index.php?content_id=10049,,,,,,,,,vfs,,Nur Du; In einer Gruppe,,,Deutsch,Psychische Probleme,Wohnen,Besondere Wohnformen (stationär),Betroffene; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6542,175bac9d-4d09-40be-9016-c04ce3b3a2a4,Fachstelle Frühe Hilfen Groß-Umstadt,"Beratung,Selbsthilfe",49.8656137,8.917825756910243,True,False,Groß-Umstadt,Angeb8887,,updated Kleinigkeiten,False,False,False,,,,Werner-Heisenberg-Str,10,,64823,,06078-931328,fruehehilfen@ladadi.de,https://www.ladadi.de/gesellschaft-soziales/familie-kinder-und-jugend/fruehe-hilfen.html,Angebote für Eltern mit Kindern ab Beginn der Schwangerschaft und in den ersten 6 Lebensjahren.,,,,,,,,kjpsych,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Ehe-/Familien-/Lebensberatung,Beratung; Selbsthilfe,Allgemeine Beratung,Betroffene; Angehörige; Kinder; Erwachsene; Beruflich Helfende,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6544,d06c497e-2086-46b7-a77c-e05985f55207,REDEZEIT FÜR DICH,Beratung,53.59215495,10.000847737396072,True,True,Hamburg,Angeb8889,,updated Kleinigkeiten,False,False,False,,,,Flemingstrasse,7,,22299,,015561850985,hallo@virtualsupporttalks.de,https://virtualsupporttalks.de,,,,,,,,,redezeit,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch; Englisch; Ukrainisch; Sonstige,Psychische Probleme,Beratung,Krisendienste,Betroffene; Erwachsene,Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,Übersetzung möglich,
6543,80488d88-98da-4a1a-9f28-853665b2ae71,Fachstelle Suchtprävention Darmstadt,Beratung,49.8669287,8.629421558079855,True,False,Darmstadt,Angeb8888,,updated mehr,False,False,False,,,,Mina-Rees-Straße,2,,64295,,"06151-881-1323 oder -1394, oder -1488, oder -1489, oder -1464",kijufoe@ladadi.de,https://www.ladadi.de/gesellschaft-soziales/familie-kinder-und-jugend/kinder-und-jugendfoerderung/suchtpraevention.html,"Der Landkreis Darmstadt-Dieburg fördert im Rahmen seiner Zuständigkeit als örtlicher Träger der Jugendhilfe vielfältige Angebote für Kinder, Jugendliche und Familien. Das Leistungsspektrum umfasst die Jugendarbeit (§ 11 SGB VIII), die Förderung der Jugendverbände (§ 12 SGB VIII), die Jugendsozialarbeit (§ 13 SGB VIII), den Erzieherischen Kinder- und Jugendschutz (§ 14 SGB VIII) sowie die allgemeine Förderung der Erziehung in der Familie (§ 16 SGB VIII).",,,,,,,,kjpsych,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Ehe-/Familien-/Lebensberatung; Sucht,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Kinder; Jugendliche; junge Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6545,39a90f5b-6909-4f6b-9434-fdf79bd60701,Erziehungs- und Familienberatungsstelle Herdecke u. Wetter,Beratung,51.39867565,7.432296453313314,True,False,Herdecke,Angeb8890,,updated Kleinigkeiten,False,False,True,ja,,,Bachplatz ,3,,58313,,02330 - 916 17 08,erziehungsberatung-herdecke@gvs-herdecke.de,https://www.gvs-eb.de,"Wir sind Ansprechpartner für Familien, Kinder, Jugendliche und junge Erwachsene, Alleinerziehende und Fachleute. Wir helfen z.B. bei Probleme in Schule/Kita, Trennung/Scheidung, Erziehungsfragen, häusliche Gewalt, Kindeswohlgefährdung, etc. ",,,,,,,,nkreuger,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch; Englisch,Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Beruflich Helfende; Kinder; Jugendliche; Erwachsene; junge Erwachsene,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,,,,
6546,b85f9e2d-eec2-445c-a555-ee4503d4bace,Sozialpsychiatrischer Dienst Grafschaft Bentheim Nordhorn,Beratung,52.43020815,7.057893434340499,True,False,Nordhorn,Angeb8891,NR191,updated mehr,False,False,False,ja,,,Am Bölt,27,Gesundheitsamt,48527,,05921-961875,gesundheitsamt@grafschaft.de,https://www.grafschaft-bentheim.de/grafschaft/buergerservice/?ansicht=dienstleistung&eintrag=57,,,,,,,,,spdinoh,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Sozialpsychiatrische Dienste,Betroffene; Angehörige; Beruflich Helfende; Erwachsene; Senior*innen,"Online / Digital / Telefonisch; Vor Ort; Bei Dir (""aufsuchend"")",08:00:00-12:00:00,08:00:00-12:00:00,08:00:00-12:00:00,08:00:00-12:00:00,08:00:00-12:00:00,Geschlossen,Geschlossen,,,,
6541,2f91f8c8-2ef6-4acf-9305-2ff726ce9ecd,Alkohol- und Medikamentenberatungsstelle FAM Berlin,Beratung,52.4661672,13.3838829,True,False,Berlin,Angeb8886,F51348,updated Kleinigkeiten,False,False,False,ja,,,Alt Tempelhof,28,,12103,,030 782 89 89,fam@frausuchtzukunft.de,https://frausuchtzukunft.de/fam-alkohol-und-medikamentenberatungsstelle/,"FAM berät zu allen Fragen rund um Konsum und Abhängigkeit. Wir arbeiten für Frauen, trans*, inter* und nicht-binären Personen jenden Alters in allen Phasen des Substanzmittelkonsums.",,,,,,,,antje,,Nur Du; In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Sucht,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Beruflich Helfende; Jugendliche; genderdiverse Personen,Online / Digital / Telefonisch; Vor Ort,10:00:00-12:00:00,10:00:00-12:00:00,12:00:00-16:00:00,10:00:00-12:00:00,10:00:00-12:00:00,Geschlossen,Geschlossen,,,Rollstuhlgerecht; Übersetzung möglich,
6547,cf5f27df-6a2c-44dc-9a18-5d12fa0bb12c,Beratung zu sexualisierter Gewalt in den Landkreisen Weilheim-Schongau und Garmisch-Partenkirchen,Beratung,47.840034849999995,11.13926264135359,True,False,Weilheim in Oberbayern,Angeb8892,F51376,updated Kleinigkeiten,False,False,True,ja,,,Lohgasse,3,,82362,,0881 92792294,info@beratungsstelle-netz.de,https://www.beratungsstelle-netz.de,Beratung zu sexualisierter Gewalt,,,,,,,,netzev,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch; Englisch,Sexuelle Gewalt; Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Beruflich Helfende; Erwachsene; Jugendliche,Online / Digital / Telefonisch; Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
6549,c87bd10f-da1a-495c-a99e-0684eb5371fc,Flüchtlings- und Integrationsberatung und Migrationsberatung Kempten,Beratung,47.72087315,10.31919633734984,True,False,Kempten (Allgäu),Angeb8894,F50359,updated Kleinigkeiten,False,False,False,ja,,,Freudental ,1,,87435,,0831/9606-4293,termine-freudental@diakonie-allgaeu.de,https://www.asylinkempten.de/beratung-bei-der-diakonie/,"  In den Asyl- und Integrationsberatungsstellen der Diakonie Allgäu werden seit über 30 Jahren geflüchtete Menschen beraten. Seit 2017 werden auch erwachsene Zuwanderer beraten (MBE). Die Hauptaufgabenfelder der Beratungsstellen sind:      Rechtsberatung und Vermittlung von Informationen zum Asylverfahren und zu behördlichen Verfahren, ggf. Begleitung, sowie zum Sozialgesetz, hauptsächlich SGB II, und Rückkehrberatung     Koordination von Hilfestellungen im Alltag und Entwicklung von Zukunftsperspektiven     Unterstützung und Beratung in allen Bereichen der Integration, wie Sprache und Bildung, Ausbildung und Beruf, Gesundheit, Wohnen, Kindererziehung, Gewaltschutz und gesellschaftliche Teilhabe     Unterstützung besonders schutzbedürftiger, traumatisierter und/oder erkrankter Personen sowie bei Konfliktsituationen     Vernetzung und Kooperation mit Behörden, Ärzten sowie sozialen und Bildungsinstitutionen     Gewinnung, Begleitung, Unterstützung, Beratung und Schulung von Ehrenamtlichen     Förderung von gegenseitigem Verständnis und Akzeptanz sowie des sozialen Friedens  Zur Anwendung kommen folgende Methoden:      Methoden der Sozialen Arbeit: z.B. Einzelfallhilfe, Empowerment, Gesprächsführungstechniken     Case Management im Bedarfsfall     Aufsuchende Beratung im Bedarfsfall",,,,,,,,ankeheinroth,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Trauma; Arbeit; Flucht/Migration,Beratung,Allgemeine Beratung; Rechtliche Beratung/Beschwerdestellen; Peer-Angebote,Betroffene; BIPoC; Erwachsene,Vor Ort,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,,,Einfache Sprache; Rollstuhlgerecht; Übersetzung möglich,
6548,db503e5a-586a-4053-9ac1-0475c1c4363b,Trauma Hilfe für Menschen mit Flucht- und Migrationsgeschichte München,"Beratung,Selbsthilfe",48.129401,11.5614683,True,True,München,Angeb8893,,updated Kleinigkeiten,False,False,True,ja,,,Ringseisstraße,11a,,80337,,08955871688,traumahilfe@arrivalaid.org,https://arrivalaid.org/traumahilfe/,"Viele Menschen leiden aufgrund ihrer Erlebnisse auf der Flucht oder im Herkunftsland unter Traumatisierung oder akuter Stressbelastung. Aufgrund Kapazitätsengpässen erhält die Mehrheit von ihnen leider erst sehr spät, manchmal auch nie, therapeutische Hilfe. Die ArrivalAid Trauma Hilfe kann als unterstützende Maßnahme dienen, um mit den Folgen eines Traumas besser umzugehen. Sie ersetzt keine Therapie, kann aber dazu beitragen, mit individuellen Belastungssituationen besser umzugehen und die individuelle Resilienz zu stärken.",,,,,,,,alenaschaeberle,,Nur Du; In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Trauma; Flucht/Migration,Beratung; Selbsthilfe,Peer-Angebote; Sozialpsychiatrische Dienste; Allgemeine Beratung,Betroffene; Beruflich Helfende; Erwachsene,Online / Digital / Telefonisch; Vor Ort,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,,,Einfache Sprache; Übersetzung möglich,
6551,df61b99a-cf1b-4a2c-9832-524eb0d1d3c4,Flüchtlings- und Integrationsberatung Ostallgäu,Beratung,47.781474200000005,10.61732843017159,True,False,Marktoberdorf,Angeb8896,F50359,updated Kleinigkeiten,False,False,False,ja,,,Schwabenstr.,14,,87616,,0151 61065288,beata.wanagiel@diakonie-allgaeu.de,https://www.diakonie-allgaeu.de/ich-suche-hilfe/hilfe-beratung/integration-1/beratung,"  In den Asyl- und Integrationsberatungsstellen der Diakonie Allgäu werden seit über 30 Jahren geflüchtete Menschen beraten. Die Hauptaufgabenfelder der Beratungsstellen sind:      Rechtsberatung und Vermittlung von Informationen zum Asylverfahren und zu behördlichen Verfahren, ggf. Begleitung, sowie zum Sozialgesetz, hauptsächlich SGB II, und Rückkehrberatung     Koordination von Hilfestellungen im Alltag und Entwicklung von Zukunftsperspektiven     Unterstützung und Beratung in allen Bereichen der Integration, wie Sprache und Bildung, Ausbildung und Beruf, Gesundheit, Wohnen, Kindererziehung, Gewaltschutz und gesellschaftliche Teilhabe     Unterstützung besonders schutzbedürftiger, traumatisierter und/oder erkrankter Personen sowie bei Konfliktsituationen     Vernetzung und Kooperation mit Behörden, Ärzten sowie sozialen und Bildungsinstitutionen     Gewinnung, Begleitung, Unterstützung, Beratung und Schulung von Ehrenamtlichen     Förderung von gegenseitigem Verständnis und Akzeptanz sowie des sozialen Friedens  Zur Anwendung kommen folgende Methoden:      Methoden der Sozialen Arbeit: z.B. Einzelfallhilfe, Empowerment, Gesprächsführungstechniken     Case Management im Bedarfsfall     Aufsuchende Beratung im Bedarfsfall",,,,,,,,ankeheinroth,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Trauma; Flucht/Migration,Beratung,Allgemeine Beratung; Rechtliche Beratung/Beschwerdestellen,Betroffene; BIPoC; Erwachsene,Vor Ort,09:30:00-12:30:00,Geschlossen,09:30:00-12:30:00,09:30:00-12:30:00,09:30:00-12:30:00,Geschlossen,Geschlossen,,,Einfache Sprache; Übersetzung möglich,
6552,e41bbb1e-81c2-4d5b-8ef6-6c0f6a92202e,Flüchtlings- und Integrationsberatung und Migrationsberatung Lindau,Beratung,47.55543185,9.707507465517214,True,False,Lindau,Angeb8897,F50359,updated Kleinigkeiten,False,False,False,ja,,,Freihofstr. ,16a,,88131,,0151 27761789,marina.bottke@diakonie-allgaeu.de,https://www.diakonie-allgaeu.de/ich-suche-hilfe/hilfe-beratung/integration-1/beratung,"  In den Asyl- und Integrationsberatungsstellen der Diakonie Allgäu werden seit über 30 Jahren geflüchtete Menschen beraten. Seit 2017 werden auch erwachsene Zuwanderer beraten (MBE). Die Hauptaufgabenfelder der Beratungsstellen sind:      Rechtsberatung und Vermittlung von Informationen zum Asylverfahren und zu behördlichen Verfahren, ggf. Begleitung, sowie zum Sozialgesetz, hauptsächlich SGB II, und Rückkehrberatung     Koordination von Hilfestellungen im Alltag und Entwicklung von Zukunftsperspektiven     Unterstützung und Beratung in allen Bereichen der Integration, wie Sprache und Bildung, Ausbildung und Beruf, Gesundheit, Wohnen, Kindererziehung, Gewaltschutz und gesellschaftliche Teilhabe     Unterstützung besonders schutzbedürftiger, traumatisierter und/oder erkrankter Personen sowie bei Konfliktsituationen     Vernetzung und Kooperation mit Behörden, Ärzten sowie sozialen und Bildungsinstitutionen     Gewinnung, Begleitung, Unterstützung, Beratung und Schulung von Ehrenamtlichen     Förderung von gegenseitigem Verständnis und Akzeptanz sowie des sozialen Friedens  Zur Anwendung kommen folgende Methoden:      Methoden der Sozialen Arbeit: z.B. Einzelfallhilfe, Empowerment, Gesprächsführungstechniken     Case Management im Bedarfsfall     Aufsuchende Beratung im Bedarfsfall",,,,,,,,ankeheinroth,,Nur Du,Es entstehen keine Kosten / kostenlos,,,Interessensvertretungen; Psychische Probleme; Flucht/Migration,Beratung,Allgemeine Beratung; Rechtliche Beratung/Beschwerdestellen,Betroffene; BIPoC; Erwachsene,Vor Ort,08:00:00-12:00:00,08:00:00-12:00:00,08:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,Einfache Sprache; Rollstuhlgerecht; Übersetzung möglich,
